,train_image_id_count,question_count,answer_count
3849,354261,how many different servings of food on a plate,three
3850,509764,how many cat is laying in the floor,one
3851,230061,how many tables is containing many clear vases with flowers,two
3852,258237,how many tennis player poses for the picture while holding another girl,one
3853,82484,how many cat looks to be standing in the other is hitting him,one
3854,479707,how many people is sitting at a table in a restaurant,eight
3855,535663,how many giraffes is sitting down while a third eats some leaves from a tree,two
3856,69182,how many guys skateboarding at a skate park near other people,two
3857,461306,how many horses in a field two brown one white and one is black,four
3858,8657,how many people is talking on their cell phones on the bus,two
3859,333267,how many white sheep is running in a big field,three
3860,532351,"how many vividly pink flowers in a clear , glass , rectangular vase",three
3861,430257,how many ladies in flowered dresses is sitting at a table,four
3862,150037,how many child is eating while the other is staring straight,one
3863,42081,how many whole donut with sprinkles is sitting next to a half eaten donut on a brown paper bag,one
3864,300260,how many red planes with white smoke is flying behind them,four
3865,272480,how many pictures of a room that is very dirty,four
3866,251696,how many people on a public transit train operating cell phones,two
3867,518265,how many adults are playing frisbee on the yard,four
3868,42553,how many men with glasses is standing next to each other,two
3869,356810,how many airplanes is flying in formation under sparce clouds,four
3870,201134,how many horse stand in snow drinking water from a huge bowl,three
3871,504115,how many people are skiing up the steep mountain,two
3872,427779,how many people compete to catch the flying frisbee,three
3873,138772,how many cell phones does the girl hold with a new year 's eve hat on,five
3874,574775,how many woman leaps to hit the tennis ball while her teammate guards the net,one
3875,428039,how many people outdoors with tennis outfits and rackets,five
3876,555586,how many sailors stand in front of a list of names,two
3877,2114,how many evenly-spaced beach umbrellas sit along the beach,four
3878,243018,how many way sign points left on the city street,one
3879,135800,how many cow is there on this field on a sunny day,one
3880,34629,how many horse is standing on the porch of a house and another horse is walking toward the house,one
3881,327183,how many slices of a slightly burnt sponge cake,four
3882,477097,how many people on skies near a ski lift,two
3883,486606,how many male tennis players have the group handshake,four
3884,42493,how many mountain bikers is taking a break on a trail,two
3885,124751,how many man is lying in bed and another jumping into another,one
3886,186605,how many person stands on a skateboard and three others stand on the sand,one
3887,455424,how many people is sitting on skate boards near one another,three
3888,389154,how many sheep is laying in the field of grass,two
3889,213532,how many kid has his arm wrapped around the other kid,one
3890,360555,how many different bowls that have food in it,four
3891,443049,how many uniformed men is posing while holding pastry items,two
3892,237100,how many cupcakes are on a plate and one is squished,four
3893,367071,how many pieces of cake sits on different plates,four
3894,135759,"how many plates holding salad , rice , chicken , sauce , and banana chips",two
3895,364154,how many males are playing with the white frisbee,two
3896,184138,how many people are looking at the sign sitting on the hood of a truck,three
3897,504893,how many cows are eating grass on the hillside,three
3898,17975,how many workers is putting luggage on the conveyor belt,four
3899,50736,how many zebras is standing together in an open field,two
3900,499122,how many doughnuts presented on the flattened paper bag,three
3901,78681,how many bench is there seen at this field,one
3902,94877,how many people on horses with jockey hats is going down a beach,three
3903,154650,how many little teddy bears with big heads laying on top of a pink and white checkered tablecloth,three
3904,327616,how many people with a dog on a beach is holding a surf board,two
3905,373731,how many parcel trucks next to a city sidewalk,four
